customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C05768,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),78.2,2950.94,No
C05769,Female,0,Yes,No,31,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.98,1750.9,No
C05770,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.53,517.08,Yes
C05771,Female,0,Yes,Yes,61,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),57.32,3387.94,No
C05772,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),82.32,1490.21,Yes
C05773,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,75.93,408.15,Yes
C05774,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.37,831.31,Yes
C05775,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.96, ,Yes
C05776,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),75.83,1852.21,No
C05777,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.71,1355.18,Yes
C05778,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.08,110.62,Yes
C05779,Male,0,Yes,Yes,56,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,49.23,2647.05,No
C05780,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.83,910.01,No
C05781,Female,0,No,No,62,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.42,4058.83,Yes
C05782,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),89.91,155.05,Yes
C05783,Female,0,Yes,No,68,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.54,4498.51,No
C05784,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),75.7,66.13,Yes
C05785,Female,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,59.05,3078.34,No
C05786,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.9,277.54,Yes
C05787,Female,0,No,No,16,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),60.5,1014.74,No
C05788,Female,0,No,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),72.33,935.13,Yes
C05789,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,63.96,4277.92,No
C05790,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,32.65,No
C05791,Female,0,No,No,4,Yes,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.88,86.43,Yes
C05792,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.33,3861.85,No
C05793,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,48.01,541.36,No
C05794,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.43,654.05,No
C05795,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,85.2,1341.79,No
C05796,Female,1,No,No,56,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.17,3999.44,No
C05797,Female,0,Yes,Yes,38,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),59.51,2222.3,No
C05798,Female,0,No,Yes,34,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,55.95,1738.69,No
C05799,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.33,41.95,Yes
C05800,Male,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.7,79.78,Yes
C05801,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.6,387.0,Yes
C05802,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),81.46,918.84,No
C05803,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,92.91,850.73,Yes
C05804,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.84,268.42,No
C05805,Female,0,No,Yes,1,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.16,58.01,No
C05806,Female,1,Yes,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),57.31,49.63,Yes
C05807,Female,1,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.88,591.02,Yes
C05808,Male,1,Yes,Yes,3,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.46,180.13,Yes
C05809,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.75,938.58,Yes
C05810,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),55.61,614.47,No
C05811,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.2,888.98,Yes
C05812,Female,0,No,Yes,9,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.01,350.66,No
C05813,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.77,2118.92,Yes
C05814,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),83.96,6086.74,No
C05815,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.1,170.98,No
C05816,Male,1,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,86.95,976.67,No
C05817,Male,1,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,92.06,4692.47,No
C05818,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),57.56,241.25,No
C05819,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.19,752.48,Yes
C05820,Female,0,No,No,59,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,26.93,1631.62,No
C05821,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),83.09,1036.63,No
C05822,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.34,1369.74,Yes
C05823,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.23,340.35,No
C05824,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.83,550.67,Yes
C05825,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.3,319.56,No
C05826,Female,1,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,82.02,4611.9,No
C05827,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),78.4,147.78,Yes
C05828,Female,0,Yes,Yes,72,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),56.91,4111.98,No
C05829,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),52.72,49.68,Yes
C05830,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.07,6234.93,No
C05831,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,141.79,No
C05832,Male,0,No,Yes,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.33,668.83,Yes
C05833,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.63,804.24,No
C05834,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.1,1141.1,No
C05835,Male,0,No,Yes,68,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),80.68,5179.71,No
C05836,Female,1,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,73.12,5115.48,No
C05837,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.38,1057.6,Yes
C05838,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,52.63,606.24,Yes
C05839,Male,1,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,83.73,5680.13,No
C05840,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.77,79.22,Yes
C05841,Male,0,No,No,37,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.6,1955.86,No
C05842,Male,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,93.55,413.19,No
C05843,Female,0,No,No,63,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,58.62,3604.84,No
C05844,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.47,1087.58,No
C05845,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),82.17,612.23,Yes
C05846,Female,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),70.03,340.48,No
C05847,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,57.66,2177.58,No
C05848,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.35,1850.48,No
C05849,Female,0,No,No,71,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,62.75,4441.24,No
C05850,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,89.8,5061.74,No
C05851,Female,1,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.46,863.74,No
C05852,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,49.61,356.95,No
C05853,Male,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,714.47,No
C05854,Male,1,Yes,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,69.44,3270.42,No
C05855,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,71.16,1999.48,No
C05856,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.57,228.11,No
C05857,Female,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),84.35, ,Yes
C05858,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.84,299.45,Yes
C05859,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,105.5,5832.34,No
C05860,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),88.0,307.71,Yes
C05861,Male,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,89.78, ,Yes
C05862,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),84.43,6234.05,No
C05863,Female,0,No,No,6,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),63.76,384.5,No
C05864,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.85,90.95,No
C05865,Male,1,No,No,8,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.29,483.1,Yes
C05866,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.76,1037.34,No
C05867,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.36,2834.06,No
C05868,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.05,136.94,No
C05869,Male,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,62.23,3953.58,No
C05870,Female,1,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),89.76,588.14,Yes
C05871,Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,89.89, ,Yes
C05872,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.9,327.09,No
C05873,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,65.48,400.91,Yes
C05874,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69.56,360.23,Yes
C05875,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),87.48,430.71,Yes
C05876,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,80.2,655.66,No
C05877,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.07,47.78,Yes
C05878,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),52.07,107.55,Yes
C05879,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.67,1502.16,Yes
C05880,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.49,2181.66,No
C05881,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.39,852.06,No
C05882,Female,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,63.78,773.65,No
C05883,Female,1,No,No,47,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),37.7,1526.8,No
C05884,Male,1,Yes,Yes,49,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.53,2735.19,No
C05885,Male,1,Yes,No,6,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.25,319.78,No
C05886,Male,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.73,2780.44,No
C05887,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),70.57,2658.24,No
C05888,Female,1,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),87.5,3126.1,Yes
C05889,Male,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,50.55,505.7,Yes
C05890,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.84,34.84,No
C05891,Female,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,985.47,No
C05892,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.46,219.05,No
C05893,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,94.53,1465.33,Yes
C05894,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.41,5544.72,Yes
C05895,Female,0,No,No,44,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),41.58,1836.32,No
C05896,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,96.91,1081.68,Yes
C05897,Female,0,No,Yes,48,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,56.97,2776.38,No
C05898,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.83,989.7,No
C05899,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.64,320.28,Yes
C05900,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.41,988.68,No
C05901,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),65.82,1019.64,Yes
C05902,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.57,201.15,Yes
C05903,Female,1,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.42,2384.38,No
C05904,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,96.14,4624.79,No
C05905,Female,1,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.2,1127.22,No
C05906,Female,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,76.42,1550.34,Yes
C05907,Female,0,Yes,Yes,43,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,33.53,1434.32,No
C05908,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.04,165.81,No
C05909,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.85,173.32,Yes
C05910,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,44.63,704.18,No
C05911,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.97,4801.94,No
C05912,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),52.04,54.13,No
C05913,Male,1,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.57,1170.57,No
C05914,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.76,1149.07,No
C05915,Female,1,No,No,10,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.07,558.03,Yes
C05916,Female,0,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,66.29,Yes
C05917,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,66.94,2763.65,No
C05918,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,77.33,277.1,Yes
